School ID,Grade 7 Male,Grade 7 Female,Grade 8 Male,Grade 8 Female,Grade 9 Male,Grade 9 Female,Grade 10 Male,Grade 10 Female,Grade 11 Male,Grade 11 Female,Grade 12 Male,Grade 12 Female,SPED NG Male,SPED NG Female
304805,8,5,10,10,12,12,5,5,0,0,0,0,0,0
304806,25,18,30,18,14,28,29,13,0,0,0,0,0,0
304807,27,18,24,21,16,14,15,13,0,0,0,0,0,0
304808,82,78,89,84,63,87,69,80,0,0,0,0,0,0
304809,22,18,18,11,16,10,15,20,0,0,0,0,0,0
304810,37,27,37,22,31,33,29,27,0,0,0,0,0,0
304811,188,186,184,177,128,179,143,151,0,0,0,0,0,0
304812,116,109,93,96,71,79,65,92,0,0,0,0,0,0
304813,46,53,50,62,55,51,42,43,0,0,0,0,0,0
304814,59,41,58,27,53,29,31,34,0,0,0,0,0,0
304815,79,67,57,77,67,54,63,69,0,0,0,0,0,0
304816,21,15,28,27,18,24,21,17,0,0,0,0,0,0
304817,82,63,73,92,63,69,72,63,0,0,0,0,0,0
304818,42,32,24,29,33,26,28,24,0,0,0,0,0,0
304819,40,39,33,41,24,29,25,28,0,0,0,0,0,0
304820,190,199,174,199,153,178,137,150,0,0,0,0,0,0
304821,102,138,101,112,74,81,55,57,0,0,0,0,0,0
304822,69,59,53,69,45,62,47,45,0,0,0,0,0,0
304823,16,18,18,15,14,11,11,12,0,0,0,0,0,0
304824,168,193,211,179,145,169,137,152,0,0,0,0,0,0
304825,25,21,23,28,21,27,15,20,0,0,0,0,0,0
304826,126,110,117,97,78,78,85,102,0,0,0,0,0,0
304827,22,16,14,17,16,9,15,15,0,0,0,0,0,0
304828,40,53,59,62,53,53,46,56,0,0,0,0,0,0
304829,145,118,87,113,69,99,88,92,0,0,0,0,0,0
304830,12,10,12,7,18,11,14,14,0,0,0,0,0,0
304831,20,22,31,16,21,18,19,17,0,0,0,0,0,0
304832,34,41,35,35,24,35,23,34,0,0,0,0,0,0
304833,41,35,31,31,30,26,18,21,0,0,0,0,0,0
304834,86,96,83,91,81,77,70,61,0,0,0,0,0,0
304835,32,42,43,34,34,28,47,37,0,0,0,0,0,0
304836,19,17,8,23,12,13,11,17,0,0,0,0,0,0
304837,97,116,115,124,75,88,74,97,0,0,0,0,0,0
304838,32,24,29,20,25,16,27,21,0,0,0,0,0,0
304839,32,31,29,28,21,33,26,22,0,0,0,0,0,0
304840,54,39,51,36,42,39,46,41,0,0,0,0,0,0
304841,22,16,20,19,21,31,24,11,0,0,0,0,0,0
304842,20,24,21,21,23,11,13,15,0,0,0,0,0,0
304843,83,75,100,72,60,67,59,63,0,0,0,0,0,0
304844,34,32,35,34,20,24,20,30,0,0,0,0,0,0
304845,113,103,93,104,85,110,99,84,0,0,0,0,0,0
304847,439,491,409,483,359,460,313,464,0,0,0,0,0,0
304849,111,83,70,75,61,47,57,66,0,0,0,0,0,0
304850,15,18,15,13,13,15,8,11,0,0,0,0,0,0
304851,71,71,66,78,55,41,37,43,0,0,0,0,0,0
304852,27,25,24,25,32,21,26,26,0,0,0,0,0,0
304853,63,48,69,47,59,56,38,43,0,0,0,0,0,0
304854,45,38,47,33,37,54,40,26,0,0,0,0,0,0
304855,111,89,118,106,87,90,77,95,0,0,0,0,0,0
304856,4,4,6,4,4,4,7,5,0,0,0,0,0,0
304857,71,83,63,74,47,62,33,50,0,0,0,0,0,0
304858,33,34,28,33,23,22,25,22,0,0,0,0,0,0
304859,116,118,107,119,69,85,89,94,0,0,0,0,0,0
304860,53,59,47,54,37,36,41,33,0,0,0,0,0,0
304861,200,216,160,189,110,125,95,142,13,14,12,10,0,0
304862,15,21,20,24,12,21,18,22,0,0,0,0,0,0
304863,35,52,31,30,20,23,17,22,0,0,0,0,0,0
304864,89,76,74,52,44,49,59,64,0,0,0,0,0,0
304865,115,127,129,122,94,118,107,103,0,0,0,0,0,0
304866,70,61,58,63,44,63,46,38,0,0,0,0,0,0
304867,31,21,30,20,18,17,21,24,0,0,0,0,0,0
304868,27,24,30,21,17,17,16,14,0,0,0,0,0,0
304869,18,11,16,7,19,12,7,9,0,0,0,0,0,0
304870,16,11,11,7,10,10,7,11,0,0,0,0,0,0
304871,89,77,63,49,59,49,49,65,0,0,0,0,0,0
304872,48,41,46,49,39,33,24,28,0,0,0,0,0,0
304873,154,133,143,121,119,128,108,108,0,0,0,0,0,0
304874,13,8,16,12,18,10,19,9,0,0,0,0,0,0
304875,27,24,46,30,35,29,20,30,0,0,0,0,0,0
304876,22,19,17,18,18,20,16,31,0,0,0,0,0,0
304877,110,121,103,95,79,99,70,88,0,0,0,0,0,0
304878,18,22,14,25,14,15,8,17,0,0,0,0,0,0
304879,27,40,30,23,24,19,11,20,0,0,0,0,0,0
304880,24,17,13,18,22,18,9,9,0,0,0,0,0,0
304881,14,15,21,18,14,9,13,12,0,0,0,0,0,0
304882,29,18,36,14,13,20,22,15,0,0,0,0,0,0
304883,32,32,17,24,29,25,20,23,0,0,0,0,0,0
304884,116,123,82,117,68,93,50,82,0,0,0,0,0,0
304885,70,74,64,71,66,66,50,60,0,0,0,0,0,0
304886,44,38,43,37,43,33,22,37,0,0,0,0,0,0
304887,56,41,49,44,48,39,55,44,0,0,0,0,0,0
304888,46,58,45,45,26,43,35,38,0,0,0,0,0,0
304889,144,140,158,117,140,120,102,115,0,0,0,0,0,0
304890,194,161,161,164,139,158,104,175,0,0,0,0,0,0
304891,42,31,27,25,22,26,34,20,0,0,0,0,0,0
304892,511,481,443,446,344,416,395,405,0,0,0,0,0,0
304893,38,28,29,23,20,15,18,17,0,0,0,0,0,0
304894,30,33,23,33,16,36,22,22,0,0,0,0,0,0
304895,165,146,149,127,125,118,97,115,0,0,0,0,0,0
304896,38,26,33,30,21,31,19,22,0,0,0,0,0,0
304897,188,156,157,159,107,184,99,151,0,0,0,0,0,0
304898,42,37,19,31,22,32,10,16,0,0,0,0,0,0
304899,25,27,24,16,13,19,20,18,0,0,0,0,0,0
304900,52,33,36,41,39,41,36,38,0,0,0,0,0,0
304901,44,56,61,48,40,47,36,55,0,0,0,0,0,0
304902,33,20,27,17,25,17,18,21,0,0,0,0,0,0
304903,80,80,72,70,47,52,31,56,0,0,0,0,0,0
304904,24,29,44,49,28,37,28,33,0,0,0,0,0,0
304905,94,76,62,57,53,53,39,40,0,0,0,0,0,0
304906,24,41,27,43,21,32,20,24,0,0,0,0,0,0
304907,89,91,56,75,50,46,47,39,0,0,0,0,0,0
304908,76,77,64,54,47,67,50,61,0,0,0,0,0,0
304909,54,45,64,49,51,52,47,39,0,0,0,0,0,0
304915,95,96,82,85,57,52,47,57,0,0,0,0,0,0
304916,101,94,86,90,91,81,86,87,0,0,0,0,0,0
304917,264,232,210,227,184,204,151,149,0,0,0,0,3,5
304918,11,20,8,9,16,6,10,12,0,0,0,0,0,0
304919,47,45,52,73,55,56,64,61,0,0,0,0,0,0
304920,37,34,23,33,26,25,30,28,0,0,0,0,0,0
304921,18,26,20,23,21,14,23,15,0,0,0,0,0,0
304922,15,25,21,21,10,20,14,14,0,0,0,0,0,0
304923,47,44,28,41,31,32,27,33,0,0,0,0,0,0
304924,94,122,92,90,105,106,78,69,0,0,0,0,0,0
304925,53,62,48,48,42,42,41,40,0,0,0,0,0,0
317301,36,50,31,27,31,32,46,37,0,0,0,0,0,0
317302,60,53,54,60,59,41,38,56,0,0,0,0,0,0
317303,25,27,22,21,23,18,20,20,0,0,0,0,0,0
317304,36,42,39,28,22,26,30,16,0,0,0,0,0,0
317305,15,13,10,15,15,5,13,7,0,0,0,0,0,0
317306,26,27,25,20,17,15,22,8,0,0,0,0,0,0
317307,82,43,49,59,32,31,36,39,0,0,0,0,0,0
317308,37,26,29,23,28,29,28,29,0,0,0,0,0,0
317309,77,85,51,63,72,62,71,62,0,0,0,0,0,0
317310,38,39,25,26,21,20,22,27,0,0,0,0,0,0
317311,46,42,48,55,32,34,38,32,0,0,0,0,0,0
317312,58,55,68,52,43,59,48,36,0,0,0,0,0,0
317313,33,17,28,18,20,15,19,27,0,0,0,0,0,0
317314,45,35,26,25,25,32,24,28,0,0,0,0,0,0
317315,37,29,33,24,24,25,26,39,0,0,0,0,0,0
317316,23,21,27,21,11,11,17,21,0,0,0,0,0,0
317317,38,38,35,38,28,32,22,28,0,0,0,0,0,0
317318,26,24,21,22,17,18,16,20,0,0,0,0,0,0
317319,34,36,25,28,23,21,16,11,0,0,0,0,0,0
317320,19,17,18,20,13,9,17,10,0,0,0,0,0,0
317401,82,74,40,65,27,22,40,48,0,0,0,0,0,0
317402,36,30,34,26,34,24,15,29,0,0,0,0,0,0
317403,14,6,11,14,15,6,4,15,0,0,0,0,0,0
317404,53,47,47,38,29,31,32,35,0,0,0,0,0,0
317405,50,52,79,63,30,42,17,37,0,0,0,0,0,0
317406,100,83,53,80,69,57,53,69,0,0,0,0,0,0
317407,41,28,34,35,22,20,17,23,0,0,0,0,0,0
317408,71,88,57,64,50,39,31,46,0,0,0,0,0,0
317409,43,31,33,28,30,23,27,19,0,0,0,0,0,0
317411,27,49,20,15,11,16,3,10,0,0,0,0,0,0
317412,29,38,37,35,24,29,23,22,0,0,0,0,0,0
317413,29,26,21,33,35,30,25,15,0,0,0,0,0,0
317414,42,52,29,30,18,23,14,20,0,0,0,0,0,0
317415,52,49,47,42,26,37,30,40,0,0,0,0,0,0
317416,32,39,28,32,19,20,16,22,0,0,0,0,0,0
317417,35,32,23,23,22,20,16,7,0,0,0,0,0,0
317418,13,26,17,14,6,16,6,6,0,0,0,0,0,0
317419,37,41,47,37,29,32,29,35,0,0,0,0,0,0
317420,42,38,24,23,20,23,12,14,0,0,0,0,0,0
317421,13,22,14,15,11,19,14,14,0,0,0,0,0,0
317422,16,17,14,16,6,14,8,10,0,0,0,0,0,0
317423,13,24,18,15,18,16,9,6,0,0,0,0,0,0
317424,25,19,14,20,8,17,9,15,0,0,0,0,0,0
317425,23,15,12,23,8,14,10,4,0,0,0,0,0,0
317426,25,32,21,27,19,20,21,13,0,0,0,0,0,0
317427,48,40,22,34,22,17,14,23,0,0,0,0,0,0
317428,32,28,30,30,31,22,16,14,0,0,0,0,0,0
317429,31,37,26,19,14,21,16,16,0,0,0,0,0,0
317430,37,39,51,6,20,40,12,16,0,0,0,0,0,0
317431,47,43,49,40,33,37,26,31,0,0,0,0,0,0
317432,23,32,17,19,13,11,15,16,0,0,0,0,0,0
317433,20,31,20,19,9,8,7,8,0,0,0,0,0,0
317434,19,23,19,23,14,18,13,12,0,0,0,0,0,0
317435,12,15,8,8,1,4,4,6,0,0,0,0,0,0
317436,25,22,15,12,6,10,8,6,0,0,0,0,0,0
317437,33,41,32,25,30,13,14,23,0,0,0,0,0,0
317438,18,12,6,9,22,14,18,8,0,0,0,0,0,0
317439,30,35,30,24,15,24,12,6,0,0,0,0,0,0
317440,42,22,29,23,19,21,12,15,0,0,0,0,0,0
317441,25,27,18,21,12,16,8,9,0,0,0,0,0,0
317442,61,68,59,49,36,44,32,46,0,0,0,0,0,0
317443,15,16,8,12,18,19,15,13,0,0,0,0,0,0
317444,30,33,21,42,20,35,14,20,0,0,0,0,0,0
317445,20,13,26,21,22,22,16,18,0,0,0,0,0,0
317446,25,23,32,39,22,19,20,18,0,0,0,0,0,0
317447,21,16,21,13,22,12,11,14,0,0,0,0,0,0
317448,14,10,11,8,6,14,0,0,0,0,0,0,0,0
317501,49,44,47,29,26,36,26,27,0,0,0,0,0,0
317502,8,14,16,17,10,18,9,11,0,0,0,0,0,0
317503,31,35,24,23,15,23,18,12,0,0,0,0,0,0
317504,22,18,22,21,14,12,0,0,0,0,0,0,0,0
317505,17,19,9,22,16,8,10,11,0,0,0,0,0,0
317506,40,44,30,52,26,24,21,18,0,0,0,0,0,0
317507,26,18,26,21,17,14,15,9,0,0,0,0,0,0
317508,25,25,20,15,17,19,22,4,0,0,0,0,0,0
317510,37,31,29,25,22,20,23,29,0,0,0,0,0,0
317511,79,69,73,70,44,66,41,52,0,0,0,0,0,0
317512,27,21,20,25,30,16,14,10,0,0,0,0,0,0
317513,28,22,26,30,20,16,20,15,0,0,0,0,0,0
317514,24,20,20,35,23,19,24,21,0,0,0,0,0,0
317515,30,22,25,22,26,14,0,0,0,0,0,0,20,13
317516,48,39,39,29,21,21,21,16,0,0,0,0,0,0
317517,65,74,20,37,38,30,28,17,0,0,0,0,0,0
317518,19,31,23,26,5,11,7,13,0,0,0,0,0,0
317519,11,16,19,8,10,17,15,12,0,0,0,0,0,0
317520,28,27,25,16,34,21,17,12,0,0,0,0,0,0
317521,71,51,51,51,40,45,46,35,0,0,0,0,0,0
317522,25,30,26,12,20,8,0,0,0,0,0,0,0,0
317601,30,11,17,17,8,11,17,16,0,0,0,0,0,0
317602,33,25,30,32,36,18,22,18,0,0,0,0,0,0
317603,28,28,25,21,30,25,19,16,0,0,0,0,0,0
317604,12,24,14,19,6,12,7,16,0,0,0,0,0,0
317605,24,20,27,20,18,23,13,16,0,0,0,0,0,0
317606,17,12,17,7,16,8,14,7,0,0,0,0,0,0
317607,22,14,19,15,23,18,0,0,0,0,0,0,0,0
317701,160,139,150,104,148,108,122,146,0,0,0,0,0,0
317702,24,17,21,22,22,24,19,16,0,0,0,0,0,0
317703,22,14,10,8,10,13,9,11,0,0,0,0,0,0
317704,26,29,22,23,25,14,19,26,0,0,0,0,0,0
317705,24,22,21,14,15,19,8,11,0,0,0,0,0,0
317706,24,27,22,21,17,10,15,11,0,0,0,0,0,0
317707,26,20,14,25,28,23,32,30,0,0,0,0,0,0
317801,24,17,18,18,15,18,15,12,0,0,0,0,0,0
317802,22,25,20,26,14,18,24,21,0,0,0,0,0,0
317803,70,51,54,40,41,52,41,33,0,0,0,0,0,0
317804,30,24,26,21,22,13,14,10,0,0,0,0,0,0
317805,17,18,18,23,23,16,10,16,0,0,0,0,0,0
317806,47,20,44,26,28,30,23,18,0,0,0,0,0,0
317807,17,13,14,15,25,14,13,12,0,0,0,0,0,0
317808,37,25,33,28,24,26,17,26,0,0,0,0,0,0
317809,37,35,22,20,23,26,19,31,0,0,0,0,0,0
317810,32,24,28,19,11,19,17,18,0,0,0,0,0,0
317901,22,11,9,12,6,7,13,14,0,0,0,0,0,0
317902,9,15,15,8,7,10,10,8,0,0,0,0,0,0
317903,14,21,28,37,13,13,27,12,0,0,0,0,0,0
317904,18,8,17,8,11,9,17,12,0,0,0,0,0,0
317905,35,40,42,37,17,19,24,19,0,0,0,0,0,0
317906,53,62,45,46,38,26,44,26,0,0,0,0,0,0
317907,99,86,71,81,63,60,46,43,0,0,0,0,0,0
317908,24,27,14,17,12,12,15,14,0,0,0,0,0,0
317909,19,28,19,20,9,14,13,9,0,0,0,0,0,0
317910,30,30,26,33,36,19,19,22,0,0,0,0,0,0
317911,34,33,39,39,28,21,26,26,0,0,0,0,0,0
317912,15,20,10,13,7,12,14,14,0,0,0,0,0,0
317913,26,28,24,33,32,22,18,16,0,0,0,0,0,0
317914,18,17,15,10,4,14,10,14,0,0,0,0,0,0
317915,8,13,11,12,7,15,9,8,0,0,0,0,0,0
317916,5,5,6,7,5,3,9,9,0,0,0,0,0,0
317917,25,28,21,19,12,13,11,12,0,0,0,0,0,0
317918,32,32,22,23,31,17,29,16,0,0,0,0,0,0
317919,22,29,18,20,31,20,17,11,0,0,0,0,0,0
317920,14,17,17,13,16,12,17,10,0,0,0,0,0,0
317921,38,42,47,31,37,24,26,27,0,0,0,0,0,0
317922,29,27,28,23,28,16,21,18,0,0,0,0,0,0
317923,33,23,26,26,23,17,23,21,0,0,0,0,0,0
317924,20,17,10,20,15,12,14,13,0,0,0,0,0,0
317925,30,28,20,23,31,22,16,23,0,0,0,0,0,0
317926,7,5,4,3,6,2,4,4,0,0,0,0,0,0
317927,22,19,18,4,12,9,14,7,0,0,0,0,0,0
317928,15,12,15,19,13,18,10,10,0,0,0,0,0,0
317930,7,18,9,8,9,19,9,14,0,0,0,0,0,0
317931,15,23,13,19,1,17,11,12,0,0,0,0,0,0
317932,13,18,15,5,11,10,5,13,0,0,0,0,0,0
317934,35,19,17,17,10,16,11,11,0,0,0,0,0,0
317935,17,28,19,21,13,31,13,17,0,0,0,0,0,0
317936,17,13,8,16,8,4,5,7,0,0,0,0,0,0
317938,16,8,9,9,7,10,7,9,0,0,0,0,0,0
317939,9,9,11,11,7,10,10,7,0,0,0,0,0,0
317940,41,35,22,36,26,17,27,22,0,0,0,0,0,0
317941,24,24,7,12,17,13,14,13,0,0,0,0,0,0
317942,14,15,10,13,11,7,8,5,0,0,0,0,0,0
322501,50,39,26,41,29,35,18,30,0,0,0,0,0,0
322502,18,20,21,19,11,21,17,22,0,0,0,0,0,0
322503,19,23,25,9,16,10,17,15,0,0,0,0,0,0
322504,38,32,34,26,26,32,21,24,0,0,0,0,0,0
322505,42,34,36,40,34,25,20,25,0,0,0,0,0,0
322506,21,27,30,16,18,19,20,18,0,0,0,0,0,0
322507,17,14,18,9,14,10,12,9,0,0,0,0,0,0
322508,16,27,24,24,20,16,0,0,0,0,0,0,0,0
324401,23,23,21,21,14,18,14,18,0,0,0,0,0,0
324402,70,74,57,68,77,60,59,43,0,0,0,0,0,0
324403,12,16,17,22,6,17,12,17,0,0,0,0,0,0
324404,30,18,25,22,22,22,29,15,0,0,0,0,0,0
324405,18,22,17,16,18,20,16,10,0,0,0,0,0,0
324406,28,20,25,25,21,15,24,13,0,0,0,0,0,0
324407,19,18,15,25,15,28,24,11,0,0,0,0,0,0
304926,34,39,27,40,15,32,12,24,0,0,0,0,0,0
304927,21,43,22,21,19,22,10,22,0,0,0,0,0,0
304933,13,17,10,17,12,15,10,14,0,0,0,0,0,0
304934,36,43,26,33,13,27,10,15,0,0,0,0,0,0
304935,45,40,45,51,32,30,24,34,0,0,0,0,0,0
304936,52,45,39,38,29,38,21,31,0,0,0,0,0,0
304937,30,58,33,41,17,29,25,25,0,0,0,0,0,0
304939,286,349,240,312,203,280,199,249,21,10,0,0,0,0
304940,41,38,31,44,35,29,32,26,0,0,0,0,0,0
304941,37,51,34,38,29,41,25,37,0,0,0,0,0,0
304942,20,24,18,34,16,22,20,20,0,0,0,0,0,0
304943,210,271,164,223,151,221,105,192,0,0,0,0,0,0
304945,107,139,81,97,42,68,39,82,0,0,0,0,0,0
304947,32,37,39,43,25,33,74,77,0,0,0,0,0,0
304948,32,35,23,24,21,23,59,29,0,0,0,0,0,0
304949,32,49,18,29,16,27,43,29,0,0,0,0,0,0
304950,30,27,27,45,18,37,25,24,0,0,0,0,0,0
304951,37,50,30,33,9,25,14,28,0,0,0,0,0,0
304952,47,69,36,45,21,51,30,36,0,0,0,0,0,0
304953,74,102,54,83,32,50,32,66,0,0,0,0,0,0
304954,129,210,77,140,41,96,47,73,0,0,0,0,0,0
304955,19,31,29,39,52,68,46,64,0,0,0,0,0,0
304956,138,168,92,152,96,124,75,136,0,0,0,0,0,0
304957,40,75,58,95,36,69,40,74,0,0,0,0,0,0
304958,162,184,129,158,83,132,86,135,0,0,0,0,0,0
304959,79,103,71,115,45,72,48,78,0,0,0,0,0,0
304960,105,113,106,118,66,70,61,69,0,0,0,0,0,0
304962,70,75,70,73,49,49,37,51,0,0,0,0,0,0
304963,53,81,71,131,61,130,54,84,0,0,0,0,0,0
304964,99,110,71,79,43,52,42,48,0,0,0,0,0,0
304965,132,188,137,184,138,156,144,183,0,0,0,0,0,0
304966,36,33,36,42,26,37,27,31,0,0,0,0,0,0
304967,20,18,15,23,6,30,14,23,0,0,0,0,0,0
304968,53,84,93,122,63,106,39,75,0,0,0,0,0,0
304969,127,176,133,172,137,180,228,301,0,0,0,0,0,0
304970,144,192,125,238,85,156,88,151,0,0,0,0,0,0
304971,83,149,98,160,82,160,66,126,0,0,0,0,0,0
304972,25,28,37,26,27,22,33,32,0,0,0,0,0,0
304973,81,144,75,148,64,136,56,113,0,0,0,0,0,0
304974,102,181,95,188,93,156,80,120,0,0,0,0,0,0
304975,91,93,70,91,65,93,50,96,0,0,0,0,0,0
304976,39,56,82,110,86,106,53,58,0,0,0,0,0,0
304977,66,92,67,97,65,103,64,104,0,0,0,0,0,0
304979,74,90,59,103,78,92,89,113,0,0,0,0,0,0
304980,84,99,81,97,85,102,75,86,0,0,0,0,0,0
304982,40,47,44,60,21,30,28,37,0,0,0,0,0,0
304983,63,114,54,147,30,69,38,86,0,0,0,0,0,0
304985,31,36,32,39,24,43,29,41,0,0,0,0,0,0
304986,72,82,72,75,74,67,76,88,0,0,0,0,0,0
304987,41,54,54,58,52,59,55,62,0,0,0,0,0,0
304988,122,128,107,112,91,96,80,84,0,0,0,0,0,0
304989,65,91,55,76,34,58,37,56,0,0,0,0,0,0
304991,38,88,55,140,38,145,48,130,0,0,0,0,0,0
304992,25,40,29,46,37,53,30,37,0,0,0,0,0,0
304993,96,188,99,187,79,156,38,80,0,0,0,0,0,0
304994,49,60,51,61,43,66,38,50,0,0,0,0,0,0
304996,34,55,32,61,46,87,45,90,0,0,0,0,0,0
304997,90,89,108,123,53,84,50,117,0,0,0,0,0,0
304998,56,62,42,76,31,48,34,39,0,0,0,0,0,0
304999,56,69,48,56,38,46,28,34,0,0,0,0,0,0
305000,27,56,34,43,18,36,17,33,0,0,0,0,0,0
305001,31,51,35,45,30,47,30,34,0,0,0,0,0,0
305002,39,29,44,36,50,40,45,41,0,0,0,0,0,0
305003,99,135,99,95,63,98,61,67,0,0,0,0,0,0
305004,203,263,159,256,146,208,117,188,0,0,0,0,0,0
305005,62,83,62,65,65,59,39,64,0,0,0,0,0,0
305006,160,119,93,118,71,73,88,74,0,0,0,0,0,0
305007,74,57,41,40,37,30,38,45,0,0,0,0,0,0
305008,22,20,20,17,11,19,14,13,0,0,0,0,0,0
305009,123,151,95,116,65,71,46,70,0,0,0,0,0,0
305010,79,66,48,54,33,36,29,26,0,0,0,0,0,0
305011,85,103,71,91,74,71,67,68,0,0,0,0,0,0
305012,90,80,77,51,49,57,61,46,0,0,0,0,0,0
305013,50,51,33,44,28,29,30,38,0,0,0,0,0,0
305014,156,253,119,200,121,175,117,136,32,26,0,0,0,0
305015,24,44,18,45,13,33,14,32,0,0,0,0,0,0
305016,33,68,24,54,22,37,17,45,0,0,0,0,0,0
305017,120,133,140,102,100,110,105,117,0,0,0,0,0,0
305018,158,319,147,308,115,246,107,235,10,18,0,0,0,0
305019,68,91,47,72,51,59,56,58,0,0,0,0,0,0
305020,67,77,61,73,37,32,37,45,0,0,0,0,0,0
305021,99,109,73,127,52,89,57,94,0,0,0,0,0,0
305022,80,128,65,86,67,74,40,44,0,0,0,0,0,0
305023,26,50,23,33,22,24,22,24,0,0,0,0,0,0
305024,77,109,71,74,51,69,49,62,0,0,0,0,0,0
305025,65,65,60,55,24,22,30,25,0,0,0,0,0,0
305026,71,83,57,81,42,70,36,51,0,0,0,0,0,0
305027,193,221,128,186,101,147,109,123,0,0,0,0,0,0
305028,86,104,76,90,65,80,82,71,0,0,0,0,0,0
305029,53,24,24,25,21,36,39,29,0,0,0,0,0,0
305030,142,138,104,116,77,79,89,86,14,10,0,0,0,0
305031,246,294,234,331,272,337,288,361,0,0,0,0,0,0
305032,297,424,251,370,218,311,148,230,0,0,0,0,0,0
305033,42,47,31,49,26,42,15,36,0,0,0,0,0,0
305034,40,61,32,45,25,54,30,62,0,0,0,0,0,0
305035,39,59,25,47,14,21,17,14,0,0,0,0,0,0
305036,113,175,87,162,59,102,57,103,0,0,0,0,0,0
305037,71,90,36,81,49,65,22,45,0,0,0,0,0,0
305038,37,53,24,41,24,43,24,41,0,0,0,0,0,0
305039,11,13,8,7,9,6,5,7,0,0,0,0,0,0
305040,19,38,32,42,23,36,31,26,0,0,0,0,0,0
305041,25,40,28,45,23,33,20,45,0,0,0,0,0,0
305042,163,214,133,191,112,153,78,121,0,0,0,0,0,0
305043,111,122,82,125,75,97,60,124,0,0,0,0,0,0
305044,22,24,22,28,16,16,13,14,0,0,0,0,0,0
305045,99,176,109,158,69,82,64,118,0,0,0,0,0,0
305046,329,475,311,470,254,397,168,309,0,0,0,0,0,0
305047,56,99,42,103,32,49,15,59,0,0,0,0,0,0
305048,37,48,16,21,30,38,32,31,0,0,0,0,0,0
305049,23,29,14,30,14,21,19,26,0,0,0,0,0,0
305050,8,22,22,41,29,32,27,33,0,0,0,0,0,0
305051,46,48,49,51,47,53,81,70,0,0,0,0,0,0
305052,34,34,48,37,55,26,54,38,0,0,0,0,0,0
305053,117,124,70,105,68,81,73,84,0,0,0,0,0,0
305054,25,25,23,23,22,24,11,15,0,0,0,0,0,0
305055,34,37,27,45,28,42,35,33,0,0,0,0,0,0
305056,51,42,45,47,44,43,37,40,0,0,0,0,0,0
305057,14,69,30,0,24,20,25,23,0,0,0,0,0,0
305060,37,50,29,60,29,45,26,46,0,0,0,0,0,0
305061,92,83,71,92,67,69,57,70,0,0,0,0,0,0
305062,32,39,37,31,31,29,18,15,0,0,0,0,0,0
305063,36,43,51,46,58,38,33,31,0,0,0,0,0,0
305064,25,17,48,46,29,59,61,44,0,0,0,0,0,0
305065,226,313,152,218,118,173,87,155,14,16,0,0,0,0
305066,229,257,185,216,169,221,131,151,0,0,0,0,0,0
305067,33,35,44,57,24,46,28,43,0,0,0,0,0,0
305068,24,29,36,46,36,41,27,37,0,0,0,0,0,0
305069,19,37,22,22,15,24,16,19,0,0,0,0,0,0
305070,41,40,53,53,45,45,41,48,0,0,0,0,0,0
305071,78,75,67,59,48,36,48,50,0,0,0,0,0,0
305072,105,105,75,112,50,73,30,61,0,0,0,0,0,0
305073,169,224,240,291,194,287,109,211,0,0,0,0,0,0
318001,39,44,33,22,26,34,63,31,0,0,0,0,0,0
318003,16,20,15,21,9,15,7,10,0,0,0,0,0,0
318004,35,32,23,32,29,31,0,0,0,0,0,0,0,0
318101,44,46,47,51,0,0,0,0,0,0,0,0,0,0
318102,91,143,120,146,57,79,38,86,0,0,0,0,0,0
318103,95,125,95,173,79,97,51,95,0,0,0,0,0,0
318104,83,89,78,75,106,146,111,102,0,0,0,0,0,0
318105,32,29,21,18,11,19,21,23,0,0,0,0,0,0
318106,21,17,19,10,12,10,11,11,0,0,0,0,0,0
318107,69,64,50,63,54,59,44,43,0,0,0,0,0,0
318108,69,86,112,169,107,118,119,126,0,0,0,0,0,0
318109,72,149,68,135,69,106,60,140,0,0,0,0,0,0
318110,65,60,67,84,52,88,38,43,0,0,0,0,0,0
318111,63,131,63,128,84,181,76,198,0,0,0,0,0,0
318112,128,184,112,165,145,168,77,100,0,0,0,0,0,0
318113,33,49,52,71,56,90,59,85,0,0,0,0,0,0
318114,90,104,70,92,87,134,44,107,0,0,0,0,0,0
318116,96,139,97,171,75,115,73,119,0,0,0,0,0,0
318117,80,153,65,109,66,111,65,105,0,0,0,0,0,0
318118,38,50,62,63,33,57,39,48,0,0,0,0,0,0
318122,75,82,75,93,75,87,50,65,0,0,0,0,0,0
318123,39,46,36,51,31,50,27,43,0,0,0,0,0,0
318124,60,94,49,71,46,68,35,51,0,0,0,0,0,0
318125,51,65,50,70,49,65,61,62,0,0,0,0,0,0
318126,48,74,58,101,56,104,31,46,0,0,0,0,0,0
318127,71,104,69,112,70,108,78,97,0,0,0,0,0,0
318128,19,23,41,50,43,48,39,51,0,0,0,0,0,0
318129,64,70,62,60,73,72,71,69,0,0,0,0,0,0
318130,22,21,24,27,14,18,12,29,0,0,0,0,0,0
318131,44,128,49,126,26,70,21,51,0,0,0,0,0,0
318132,19,19,15,11,19,18,15,11,0,0,0,0,0,0
318133,32,33,76,49,76,112,50,63,0,0,0,0,0,0
318134,27,54,24,60,29,50,15,28,0,0,0,0,0,0
318201,27,57,30,60,22,47,25,35,0,0,0,0,0,0
318202,75,88,62,79,56,63,60,53,0,0,0,0,0,0
